URI|PROPERTY|ENGLISH LABEL|TRANSLATION|POSTPROCESSING (RULES)
http://snomed.info/id/307456009|http://www.w3.org/2004/02/skos/core#prefLabel|Twice per year|deux fois par an|les deux fois par an
http://snomed.info/id/307457000|http://www.w3.org/2004/02/skos/core#prefLabel|Three times per year|trois fois par an|trois fois par an
http://snomed.info/id/307458005|http://www.w3.org/2004/02/skos/core#prefLabel|Four times per year|quatre fois par an|quatre fois par an
http://snomed.info/id/307459002|http://www.w3.org/2004/02/skos/core#prefLabel|Frequency interval|intervalle de fréquence|intervalle de fréquence
http://snomed.info/id/307459002|http://www.w3.org/2004/02/skos/core#altLabel|Periodicity|périodicité|périodicité
http://snomed.info/id/307460007|http://www.w3.org/2004/02/skos/core#prefLabel|Intervals of seconds|intervalles de secondes|intervalles de secondes
http://snomed.info/id/307461006|http://www.w3.org/2004/02/skos/core#prefLabel|Every second|chaque seconde|chaque seconde
http://snomed.info/id/307462004|http://www.w3.org/2004/02/skos/core#prefLabel|Intervals of minutes|intervalles de minutes|intervalles de minutes
http://snomed.info/id/307463009|http://www.w3.org/2004/02/skos/core#prefLabel|Every five minutes|toutes les cinq minutes|cinq minutes entière
http://snomed.info/id/307463009|http://www.w3.org/2004/02/skos/core#altLabel|Every 5 minutes|toutes les cinq minutes|cinq minutes entière
http://snomed.info/id/307464003|http://www.w3.org/2004/02/skos/core#prefLabel|Every twenty minutes|toutes les vingt minutes|vingt minutes entière
http://snomed.info/id/307464003|http://www.w3.org/2004/02/skos/core#altLabel|Every 20 minutes|toutes les 20 minutes|20 minutes entière
http://snomed.info/id/307465002|http://www.w3.org/2004/02/skos/core#prefLabel|Every forty minutes|toutes les quarante minutes|quarante minutes entière
http://snomed.info/id/307465002|http://www.w3.org/2004/02/skos/core#altLabel|Every 40 minutes|toutes les 40 minutes|40 minutes entière
http://snomed.info/id/307466001|http://www.w3.org/2004/02/skos/core#prefLabel|Every forty-five minutes|toutes les quarante-cinq minutes|quarante-cinq minutes entière
http://snomed.info/id/307466001|http://www.w3.org/2004/02/skos/core#altLabel|Every 45 minutes|toutes les 45 minutes|45 minutes entière
http://snomed.info/id/307467005|http://www.w3.org/2004/02/skos/core#prefLabel|Intervals of hours|intervalles d'heures|intervalles d'heures
http://snomed.info/id/307468000|http://www.w3.org/2004/02/skos/core#prefLabel|Every six hours|toutes les six heures|six heures entière
http://snomed.info/id/307468000|http://www.w3.org/2004/02/skos/core#altLabel|q6h - Every six hours|q6h - toutes les six heures|Q6h - six heures entière
http://snomed.info/id/307469008|http://www.w3.org/2004/02/skos/core#prefLabel|Every eight hours|toutes les huit heures|huit heures entière
http://snomed.info/id/307469008|http://www.w3.org/2004/02/skos/core#altLabel|Every 8 hours|toutes les huit heures|huit heures entière
http://snomed.info/id/307469008|http://www.w3.org/2004/02/skos/core#altLabel|q8h - Every eight hours|q8h - toutes les huit heures|q8h - huit heures entière
http://snomed.info/id/307470009|http://www.w3.org/2004/02/skos/core#prefLabel|Every twelve hours|toutes les douze heures|douze heures entière
http://snomed.info/id/307470009|http://www.w3.org/2004/02/skos/core#altLabel|q12h - Every twelve hours|q12h - toutes les douze heures|q12h - douze heures entière
http://snomed.info/id/307471008|http://www.w3.org/2004/02/skos/core#prefLabel|Intervals of days|intervalles de jours|intervalles de jours
http://snomed.info/id/307472001|http://www.w3.org/2004/02/skos/core#prefLabel|Every morning|chaque matin|chaque matin
http://snomed.info/id/307473006|http://www.w3.org/2004/02/skos/core#prefLabel|Every evening|chaque soir|chaque soir
http://snomed.info/id/307474000|http://www.w3.org/2004/02/skos/core#prefLabel|Intervals of weeks and months|intervalles de semaines et de mois|intervalles de semaines et de mois
http://snomed.info/id/307475004|http://www.w3.org/2004/02/skos/core#prefLabel|Every calendar month|tous les mois civils|mois civils entier
http://snomed.info/id/307476003|http://www.w3.org/2004/02/skos/core#prefLabel|Every lunar month|chaque mois lunaire|chaque mois lunaire
http://snomed.info/id/307477007|http://www.w3.org/2004/02/skos/core#prefLabel|Every six weeks|toutes les six semaines|six semaines entière
http://snomed.info/id/307478002|http://www.w3.org/2004/02/skos/core#prefLabel|Every four months|tous les quatre mois|quatre mois entier
http://snomed.info/id/307479005|http://www.w3.org/2004/02/skos/core#prefLabel|Every nine months|tous les neuf mois|neuf mois entier
http://snomed.info/id/307480008|http://www.w3.org/2004/02/skos/core#prefLabel|Intervals of years|intervalles d'années|intervalles d'années
http://snomed.info/id/307481007|http://www.w3.org/2004/02/skos/core#prefLabel|Every other year|tous les deux ans|les deux ans entier
http://snomed.info/id/307481007|http://www.w3.org/2004/02/skos/core#altLabel|Alternate years|années alternées|années alternées
http://snomed.info/id/307481007|http://www.w3.org/2004/02/skos/core#altLabel|Biannually|biannuel|biannuel
http://snomed.info/id/307482000|http://www.w3.org/2004/02/skos/core#prefLabel|Every three years|tous les trois ans|trois ans entier
http://snomed.info/id/307483005|http://www.w3.org/2004/02/skos/core#prefLabel|Every five years|tous les cinq ans|cinq ans entier
http://snomed.info/id/307484004|http://www.w3.org/2004/02/skos/core#prefLabel|Every ten years|tous les dix ans|dix ans entier
http://snomed.info/id/307485003|http://www.w3.org/2004/02/skos/core#prefLabel|Irregular frequency|fréquence irrégulière|fréquence irrégulière
http://snomed.info/id/307486002|http://www.w3.org/2004/02/skos/core#prefLabel|Single event|événement isolé|événement isolé
http://snomed.info/id/30766002|http://www.w3.org/2004/02/skos/core#prefLabel|Quantitative|quantitatif|quantitatif
http://snomed.info/id/30807003|http://www.w3.org/2004/02/skos/core#prefLabel|Benign|bénin|bénin
http://snomed.info/id/30807003|http://www.w3.org/2004/02/skos/core#altLabel|Bgn - Benign|bgn - bénin|bgn - bénin
http://snomed.info/id/3081000175107|http://www.w3.org/2004/02/skos/core#prefLabel|times/morning|temps / matin|temps/matin
http://snomed.info/id/3081000175107|http://www.w3.org/2004/02/skos/core#altLabel|times per morning|fois par matin|fois par matin
http://snomed.info/id/3082000|http://www.w3.org/2004/02/skos/core#prefLabel|Fine|fin|fin
http://snomed.info/id/308489006|http://www.w3.org/2004/02/skos/core#prefLabel|Pathological process|processus pathologique|processus pathologique
http://snomed.info/id/308490002|http://www.w3.org/2004/02/skos/core#prefLabel|Pathological developmental process|processus de développement pathologique|processus de développement pathologique
http://snomed.info/id/308910008|http://www.w3.org/2004/02/skos/core#prefLabel|Reference documentation|documentation de référence|documentation de référence
http://snomed.info/id/308911007|http://www.w3.org/2004/02/skos/core#prefLabel||documentation de référence|documentation de référence
http://snomed.info/id/308913005|http://www.w3.org/2004/02/skos/core#prefLabel|Services, facilities and utilities|services, établissements et services publics|services, établissements et services publics
http://snomed.info/id/308929002|http://www.w3.org/2004/02/skos/core#prefLabel|Surgical procedure atoms|éléments de procédure chirurgicale|éléments de procédure chirurgicale
http://snomed.info/id/30899007|http://www.w3.org/2004/02/skos/core#prefLabel|Quadrangular|quadrangulaire|quadrangulaire
http://snomed.info/id/30899007|http://www.w3.org/2004/02/skos/core#altLabel|Quadrangle|Quadrangle|Quadrangle
http://snomed.info/id/30900002|http://www.w3.org/2004/02/skos/core#prefLabel|Tai-chi|Tai-chi|Tai-chi
http://snomed.info/id/3091000175105|http://www.w3.org/2004/02/skos/core#prefLabel|Before lunch|avant le déjeuner|avant le déjeuner
http://snomed.info/id/309601007|http://www.w3.org/2004/02/skos/core#prefLabel|Temporal periods relating to exercise|périodes temporelles liées à l'exercice|périodes temporelles liées à l'exercice
http://snomed.info/id/309602000|http://www.w3.org/2004/02/skos/core#prefLabel|Temporal periods relating to feeding and eating|périodes temporelles liées à l'alimentation et à l'alimentation|périodes temporelles liées à l'alimentation et à l'alimentation
http://snomed.info/id/309602000|http://www.w3.org/2004/02/skos/core#altLabel|Temporal periods related to eating|périodes temporelles liées à l'alimentation|périodes temporelles liées à l'alimentation
http://snomed.info/id/309603005|http://www.w3.org/2004/02/skos/core#prefLabel|After feed|après alimentation|après alimentation
http://snomed.info/id/309604004|http://www.w3.org/2004/02/skos/core#prefLabel|During exercise|pendant l'exercice|pendant l'exercice
http://snomed.info/id/309605003|http://www.w3.org/2004/02/skos/core#prefLabel|Temporal periods relating to menopause|périodes temporales liées à la ménopause.|périodes temporales liées à la ménopause
http://snomed.info/id/309606002|http://www.w3.org/2004/02/skos/core#prefLabel|Before menopause|avant la ménopause.|avant la ménopause
http://snomed.info/id/309609009|http://www.w3.org/2004/02/skos/core#prefLabel|Temporal periods relating to sleep|périodes temporelles liées au sommeil.|périodes temporelles liées au sommeil
http://snomed.info/id/309610004|http://www.w3.org/2004/02/skos/core#prefLabel|During sleep|pendant le sommeil|pendant le sommeil
http://snomed.info/id/309611000|http://www.w3.org/2004/02/skos/core#prefLabel|Mealtimes|les repas.|les repas
http://snomed.info/id/309612007|http://www.w3.org/2004/02/skos/core#prefLabel|During meal|pendant le repas|pendant le repas
http://snomed.info/id/309613002|http://www.w3.org/2004/02/skos/core#prefLabel|Between meals|entre les repas|entre les repas
http://snomed.info/id/309613002|http://www.w3.org/2004/02/skos/core#altLabel|ic - inter cibos|ic - inter cibos|ic - inter cibos
http://snomed.info/id/309613002|http://www.w3.org/2004/02/skos/core#altLabel|inter cibos|inter-cibos|inter-cibos
http://snomed.info/id/309614008|http://www.w3.org/2004/02/skos/core#prefLabel|Night and morning|nuit et matin.|nuit et matin
http://snomed.info/id/309614008|http://www.w3.org/2004/02/skos/core#altLabel|n et m - nocte et mane|n et m - nocte et mane.|n et m - nocte et mane
http://snomed.info/id/309614008|http://www.w3.org/2004/02/skos/core#altLabel|nm - nocte maneque|nm - nocte maneque|nm - nocte maneque
http://snomed.info/id/309614008|http://www.w3.org/2004/02/skos/core#altLabel|nocte et mane|nocte et mane.|nocte et mane
http://snomed.info/id/309614008|http://www.w3.org/2004/02/skos/core#altLabel|nocte maneque|maneque nocturne|maneque nocturne
http://snomed.info/id/309689007|http://www.w3.org/2004/02/skos/core#prefLabel|Occult carcinoma - stage|stade de carcinome occulte|stade de carcinome occulte
http://snomed.info/id/309790006|http://www.w3.org/2004/02/skos/core#prefLabel|Via canine fossa|via la fosse canine|via la fosse canine
http://snomed.info/id/309791005|http://www.w3.org/2004/02/skos/core#prefLabel|Via nasal meatus|via le méat nasal|via le méat nasal
http://snomed.info/id/309792003|http://www.w3.org/2004/02/skos/core#prefLabel|Via inferior meatus|via le méat inférieur|via le méat inférieur
http://snomed.info/id/309793008|http://www.w3.org/2004/02/skos/core#prefLabel|Via middle meatus|via le méat moyen|via le méat moyen
http://snomed.info/id/309795001|http://www.w3.org/2004/02/skos/core#prefLabel|Surgical access values|valeurs d'accès chirurgical|valeurs d'accès chirurgical
http://snomed.info/id/309796000|http://www.w3.org/2004/02/skos/core#prefLabel|Loss of resistance technique|technique de perte de résistance|technique de perte de résistance
http://snomed.info/id/309797009|http://www.w3.org/2004/02/skos/core#prefLabel|Loss of resistance to air|perte de résistance à l'air|perte de résistance à l'air
http://snomed.info/id/309798004|http://www.w3.org/2004/02/skos/core#prefLabel|Loss of resistance to saline|perte de résistance aux sels|perte de résistance aux sels
http://snomed.info/id/309799007|http://www.w3.org/2004/02/skos/core#prefLabel|Posterolateral approach|voie postérolatérale|voie postérolatérale
http://snomed.info/id/309800006|http://www.w3.org/2004/02/skos/core#prefLabel|Via infratemporal fossa|via la fosse infratemporale|via la fosse infratemporale
http://snomed.info/id/309825002|http://www.w3.org/2004/02/skos/core#prefLabel|Spatial and relational concepts|concepts spatiaux et relationnels.|concepts spatiaux et relationnels
http://snomed.info/id/309832006|http://www.w3.org/2004/02/skos/core#prefLabel|Intellectual concepts and systems|concepts et systèmes intellectuels.|concepts et systèmes intellectuels
http://snomed.info/id/310000008|http://www.w3.org/2004/02/skos/core#prefLabel|Accident and Emergency service|accidents et service d'urgence|accidents et service d'urgence
http://snomed.info/id/310000008|http://www.w3.org/2004/02/skos/core#altLabel|A & E service|service a & e.|service A & E
http://snomed.info/id/310000008|http://www.w3.org/2004/02/skos/core#altLabel|Casualty service|service des blessés|service des blessés
http://snomed.info/id/310001007|http://www.w3.org/2004/02/skos/core#prefLabel|Anaesthetic service|service d'anesthésie|service d'anesthésie
http://snomed.info/id/310001007|http://www.w3.org/2004/02/skos/core#prefLabel|Anesthetic service|service d'anesthésie|service d'anesthésie
http://snomed.info/id/310002000|http://www.w3.org/2004/02/skos/core#prefLabel|Assessment service|service d'évaluation|service d'évaluation
http://snomed.info/id/310003005|http://www.w3.org/2004/02/skos/core#prefLabel|Child assessment service|service d'évaluation des enfants|service d'évaluation des enfants
http://snomed.info/id/310004004|http://www.w3.org/2004/02/skos/core#prefLabel|Audiological service|service d'audiologie|service d'audiologie
http://snomed.info/id/310005003|http://www.w3.org/2004/02/skos/core#prefLabel|Diagnostic audiology service|service d'audiologie diagnostique|service d'audiologie diagnostique
http://snomed.info/id/310006002|http://www.w3.org/2004/02/skos/core#prefLabel|Adult diagnostic audiology service|service d'audiologie diagnostique adulte|service d'audiologie diagnostique adulte
http://snomed.info/id/310007006|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric diagnostic audiology service|service d'audiologie diagnostique pédiatrique.|service d'audiologie diagnostique pédiatrique
