uri|property|term
http://snomed.info/id/297204000|http://www.w3.org/2004/02/skos/core#prefLabel|intervention à une étape
http://snomed.info/id/297205004|http://www.w3.org/2004/02/skos/core#prefLabel|intervention à deux étapes
http://snomed.info/id/297211001|http://www.w3.org/2004/02/skos/core#prefLabel|voie transvasculaire
http://snomed.info/id/297289008|http://www.w3.org/2004/02/skos/core#prefLabel|langues du monde
http://snomed.info/id/297290004|http://www.w3.org/2004/02/skos/core#prefLabel|langue afro-asiatique
http://snomed.info/id/297328000|http://www.w3.org/2004/02/skos/core#prefLabel|langue altaïque
http://snomed.info/id/297366002|http://www.w3.org/2004/02/skos/core#prefLabel|langue artificielle
http://snomed.info/id/297370005|http://www.w3.org/2004/02/skos/core#prefLabel|langue australienne
http://snomed.info/id/297373007|http://www.w3.org/2004/02/skos/core#prefLabel|langue caucasienne
http://snomed.info/id/297391002|http://www.w3.org/2004/02/skos/core#prefLabel|langue autochtone d'Amérique centrale et du Sud
http://snomed.info/id/297413001|http://www.w3.org/2004/02/skos/core#prefLabel|langue Chari-Nile
http://snomed.info/id/297440001|http://www.w3.org/2004/02/skos/core#prefLabel|langue djerma
http://snomed.info/id/297441002|http://www.w3.org/2004/02/skos/core#prefLabel|langue dravidienne
http://snomed.info/id/297451001|http://www.w3.org/2004/02/skos/core#prefLabel|langue esquimau-aléoute
http://snomed.info/id/297454009|http://www.w3.org/2004/02/skos/core#prefLabel|langue fur
http://snomed.info/id/297455005|http://www.w3.org/2004/02/skos/core#prefLabel|langue indépendante
http://snomed.info/id/297464000|http://www.w3.org/2004/02/skos/core#prefLabel|langue indo-européenne
http://snomed.info/id/297555008|http://www.w3.org/2004/02/skos/core#prefLabel|langue Khoisan
http://snomed.info/id/297561006|http://www.w3.org/2004/02/skos/core#prefLabel|langue Maban
http://snomed.info/id/297563009|http://www.w3.org/2004/02/skos/core#prefLabel|langue malayo-polynésienne
http://snomed.info/id/297611009|http://www.w3.org/2004/02/skos/core#prefLabel|langue mon-khmer
http://snomed.info/id/297620000|http://www.w3.org/2004/02/skos/core#prefLabel|langue mounda
http://snomed.info/id/297626006|http://www.w3.org/2004/02/skos/core#prefLabel|langue nigéro-congolaise
http://snomed.info/id/297636003|http://www.w3.org/2004/02/skos/core#prefLabel|langue Ambo
http://snomed.info/id/297637007|http://www.w3.org/2004/02/skos/core#prefLabel|langue Bemba
http://snomed.info/id/297638002|http://www.w3.org/2004/02/skos/core#prefLabel|langue Bubi
http://snomed.info/id/297639005|http://www.w3.org/2004/02/skos/core#prefLabel|langue boulou
http://snomed.info/id/297640007|http://www.w3.org/2004/02/skos/core#prefLabel|langue Chagga
http://snomed.info/id/297641006|http://www.w3.org/2004/02/skos/core#prefLabel|langue Chiga
http://snomed.info/id/297642004|http://www.w3.org/2004/02/skos/core#prefLabel|langue Chokwe
http://snomed.info/id/297643009|http://www.w3.org/2004/02/skos/core#prefLabel|langue douala
http://snomed.info/id/297644003|http://www.w3.org/2004/02/skos/core#prefLabel|langue Fang
http://snomed.info/id/297645002|http://www.w3.org/2004/02/skos/core#prefLabel|langue Ganda
http://snomed.info/id/297646001|http://www.w3.org/2004/02/skos/core#prefLabel|langue Gichou
http://snomed.info/id/297647005|http://www.w3.org/2004/02/skos/core#prefLabel|langue Hehe
http://snomed.info/id/297648000|http://www.w3.org/2004/02/skos/core#prefLabel|langue Herero
http://snomed.info/id/297649008|http://www.w3.org/2004/02/skos/core#prefLabel|langue kamba
http://snomed.info/id/297650008|http://www.w3.org/2004/02/skos/core#prefLabel|langue kikuyu
http://snomed.info/id/297651007|http://www.w3.org/2004/02/skos/core#prefLabel|langue Kissi
http://snomed.info/id/297652000|http://www.w3.org/2004/02/skos/core#prefLabel|langue Kikongo
http://snomed.info/id/297653005|http://www.w3.org/2004/02/skos/core#prefLabel|langue liNgala
http://snomed.info/id/297654004|http://www.w3.org/2004/02/skos/core#prefLabel|langue Lomwe
http://snomed.info/id/297655003|http://www.w3.org/2004/02/skos/core#prefLabel|langue Lozi
http://snomed.info/id/297656002|http://www.w3.org/2004/02/skos/core#prefLabel|langue Luba
http://snomed.info/id/297657006|http://www.w3.org/2004/02/skos/core#prefLabel|langue Luhya
http://snomed.info/id/297658001|http://www.w3.org/2004/02/skos/core#prefLabel|langue Lunda
http://snomed.info/id/297659009|http://www.w3.org/2004/02/skos/core#prefLabel|langue Luvale
http://snomed.info/id/297661000|http://www.w3.org/2004/02/skos/core#prefLabel|langue makonde
http://snomed.info/id/297662007|http://www.w3.org/2004/02/skos/core#prefLabel|langue Makua
http://snomed.info/id/297663002|http://www.w3.org/2004/02/skos/core#prefLabel|langue mbundu
http://snomed.info/id/297664008|http://www.w3.org/2004/02/skos/core#prefLabel|langue Merou
http://snomed.info/id/297665009|http://www.w3.org/2004/02/skos/core#prefLabel|langue mongo
http://snomed.info/id/297666005|http://www.w3.org/2004/02/skos/core#prefLabel|langue ndébélé
http://snomed.info/id/297667001|http://www.w3.org/2004/02/skos/core#prefLabel|langue ngala
http://snomed.info/id/297668006|http://www.w3.org/2004/02/skos/core#prefLabel|langue nkole
http://snomed.info/id/297669003|http://www.w3.org/2004/02/skos/core#prefLabel|langue nyamwezi
http://snomed.info/id/297670002|http://www.w3.org/2004/02/skos/core#prefLabel|langue nyanja
http://snomed.info/id/297671003|http://www.w3.org/2004/02/skos/core#prefLabel|langue nyoro
http://snomed.info/id/297672005|http://www.w3.org/2004/02/skos/core#prefLabel|langue pedi
http://snomed.info/id/297673000|http://www.w3.org/2004/02/skos/core#prefLabel|langue Ruanda
http://snomed.info/id/297674006|http://www.w3.org/2004/02/skos/core#prefLabel|langue rundi
http://snomed.info/id/297675007|http://www.w3.org/2004/02/skos/core#prefLabel|langue shona
http://snomed.info/id/297676008|http://www.w3.org/2004/02/skos/core#prefLabel|langue sotho
http://snomed.info/id/297677004|http://www.w3.org/2004/02/skos/core#prefLabel|langue sukuma
http://snomed.info/id/297678009|http://www.w3.org/2004/02/skos/core#prefLabel|langue swahili
http://snomed.info/id/297679001|http://www.w3.org/2004/02/skos/core#prefLabel|langue swazi
http://snomed.info/id/297681004|http://www.w3.org/2004/02/skos/core#prefLabel|langue toro
http://snomed.info/id/297682006|http://www.w3.org/2004/02/skos/core#prefLabel|langue tsonga
http://snomed.info/id/297683001|http://www.w3.org/2004/02/skos/core#prefLabel|langue bechouana
http://snomed.info/id/297684007|http://www.w3.org/2004/02/skos/core#prefLabel|langue Tamboka
http://snomed.info/id/297685008|http://www.w3.org/2004/02/skos/core#prefLabel|langue venda
http://snomed.info/id/297686009|http://www.w3.org/2004/02/skos/core#prefLabel|langue xhosa
http://snomed.info/id/297687000|http://www.w3.org/2004/02/skos/core#prefLabel|langue Yao - bantoue
http://snomed.info/id/297688005|http://www.w3.org/2004/02/skos/core#prefLabel|langue Yaoundé
http://snomed.info/id/297689002|http://www.w3.org/2004/02/skos/core#prefLabel|langue zoulou
http://snomed.info/id/29770008|http://www.w3.org/2004/02/skos/core#prefLabel|explosion sous-marine
http://snomed.info/id/297741003|http://www.w3.org/2004/02/skos/core#prefLabel|langue autochtone d'Amérique du Nord
http://snomed.info/id/297843006|http://www.w3.org/2004/02/skos/core#prefLabel|langue paléo-asiatique
http://snomed.info/id/297850005|http://www.w3.org/2004/02/skos/core#prefLabel|langue papoue
http://snomed.info/id/297858003|http://www.w3.org/2004/02/skos/core#prefLabel|langues pidgin et créole
http://snomed.info/id/297869000|http://www.w3.org/2004/02/skos/core#prefLabel|langue saharienne
http://snomed.info/id/297872007|http://www.w3.org/2004/02/skos/core#prefLabel|langue sino-tibétaine
http://snomed.info/id/297911007|http://www.w3.org/2004/02/skos/core#prefLabel|langue songhai
http://snomed.info/id/297912000|http://www.w3.org/2004/02/skos/core#prefLabel|langue ouralienne
http://snomed.info/id/297931006|http://www.w3.org/2004/02/skos/core#prefLabel|langue communément parlée en Europe
http://snomed.info/id/298053008|http://www.w3.org/2004/02/skos/core#prefLabel|action : dévascularisation
http://snomed.info/id/29832004|http://www.w3.org/2004/02/skos/core#prefLabel|crosse
http://snomed.info/id/29970001|http://www.w3.org/2004/02/skos/core#prefLabel|quatrième
http://snomed.info/id/30016003|http://www.w3.org/2004/02/skos/core#prefLabel|non communicant
http://snomed.info/id/300597003|http://www.w3.org/2004/02/skos/core#prefLabel|pigmenté
http://snomed.info/id/300598008|http://www.w3.org/2004/02/skos/core#prefLabel|hypopigmenté
http://snomed.info/id/300820003|http://www.w3.org/2004/02/skos/core#prefLabel|douloureux à la pression
http://snomed.info/id/300821004|http://www.w3.org/2004/02/skos/core#prefLabel|non douloureux à la pression
http://snomed.info/id/300823001|http://www.w3.org/2004/02/skos/core#prefLabel|sujet au ballottement
http://snomed.info/id/300824007|http://www.w3.org/2004/02/skos/core#prefLabel|mobile
http://snomed.info/id/300825008|http://www.w3.org/2004/02/skos/core#prefLabel|bloqué
http://snomed.info/id/300828005|http://www.w3.org/2004/02/skos/core#prefLabel|translucide
http://snomed.info/id/300841009|http://www.w3.org/2004/02/skos/core#prefLabel|mal défini
http://snomed.info/id/300843007|http://www.w3.org/2004/02/skos/core#prefLabel|résonant
http://snomed.info/id/300844001|http://www.w3.org/2004/02/skos/core#prefLabel|non résonnant
http://snomed.info/id/300846004|http://www.w3.org/2004/02/skos/core#prefLabel|pulsatile et transmis
http://snomed.info/id/3015006|http://www.w3.org/2004/02/skos/core#prefLabel|tous les trois mois
http://snomed.info/id/3015006|http://www.w3.org/2004/02/skos/core#altLabel|trimestriel
http://snomed.info/id/30166007|http://www.w3.org/2004/02/skos/core#prefLabel|frappé par
http://snomed.info/id/30207005|http://www.w3.org/2004/02/skos/core#prefLabel|risque de
http://snomed.info/id/302193003|http://www.w3.org/2004/02/skos/core#prefLabel|actions selon le mode
http://snomed.info/id/302196006|http://www.w3.org/2004/02/skos/core#prefLabel|action: dégagement
http://snomed.info/id/302199004|http://www.w3.org/2004/02/skos/core#prefLabel|action : examen
http://snomed.info/id/302204005|http://www.w3.org/2004/02/skos/core#prefLabel|action : ultrason
http://snomed.info/id/302205006|http://www.w3.org/2004/02/skos/core#prefLabel|action : micro-onde
http://snomed.info/id/302554003|http://www.w3.org/2004/02/skos/core#prefLabel|technique d'imagerie de contraste
http://snomed.info/id/303102005|http://www.w3.org/2004/02/skos/core#prefLabel|éléments particuliers d'un trouble
http://snomed.info/id/303105007|http://www.w3.org/2004/02/skos/core#prefLabel|phases de la maladie
http://snomed.info/id/303109001|http://www.w3.org/2004/02/skos/core#prefLabel|pathogénèses
http://snomed.info/id/303110006|http://www.w3.org/2004/02/skos/core#prefLabel|période postopératoire
http://snomed.info/id/303110006|http://www.w3.org/2004/02/skos/core#altLabel|après l'intervention chirurgicale
http://snomed.info/id/303110006|http://www.w3.org/2004/02/skos/core#altLabel|après l'opération
http://snomed.info/id/303112003|http://www.w3.org/2004/02/skos/core#prefLabel|période fœtale
http://snomed.info/id/303113008|http://www.w3.org/2004/02/skos/core#prefLabel|période postmortem
http://snomed.info/id/303219001|http://www.w3.org/2004/02/skos/core#prefLabel|voie haute
http://snomed.info/id/303350001|http://www.w3.org/2004/02/skos/core#prefLabel|épisode en cours
http://snomed.info/id/303359000|http://www.w3.org/2004/02/skos/core#prefLabel|épisode de rechute
http://snomed.info/id/303563006|http://www.w3.org/2004/02/skos/core#prefLabel|voie trans-hiatale
http://snomed.info/id/303578004|http://www.w3.org/2004/02/skos/core#prefLabel|voie sub-claviculaire
http://snomed.info/id/303893007|http://www.w3.org/2004/02/skos/core#prefLabel|modification fonctionnelle
http://snomed.info/id/303894001|http://www.w3.org/2004/02/skos/core#prefLabel|modification structurelle
http://snomed.info/id/303998004|http://www.w3.org/2004/02/skos/core#prefLabel|valeurs d'action inutilisées
http://snomed.info/id/304033004|http://www.w3.org/2004/02/skos/core#prefLabel|technique de stimulation spécifique
http://snomed.info/id/304054006|http://www.w3.org/2004/02/skos/core#prefLabel|action : soutien structurel
http://snomed.info/id/304114006|http://www.w3.org/2004/02/skos/core#prefLabel|voie rachidienne
http://snomed.info/id/304154008|http://www.w3.org/2004/02/skos/core#prefLabel|voie d'abord d'une articulation
http://snomed.info/id/304218004|http://www.w3.org/2004/02/skos/core#prefLabel|préférences d'hygiène personnelle
http://snomed.info/id/304239006|http://www.w3.org/2004/02/skos/core#prefLabel|préférences relatives à la mort
http://snomed.info/id/304283002|http://www.w3.org/2004/02/skos/core#prefLabel|demi-vie d'un agent radiopharmaceutique
http://snomed.info/id/304364007|http://www.w3.org/2004/02/skos/core#prefLabel|fixation d'un composant d'une prothèse articulaire
http://snomed.info/id/304367000|http://www.w3.org/2004/02/skos/core#prefLabel|fixation d'un composant sans l'aide de ciment
http://snomed.info/id/304609006|http://www.w3.org/2004/02/skos/core#prefLabel|unité de capacité électrique
http://snomed.info/id/304611002|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'inductance électrique
http://snomed.info/id/304613004|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'analyse génétique
http://snomed.info/id/304619000|http://www.w3.org/2004/02/skos/core#prefLabel|unité de flux magnétique
http://snomed.info/id/304620006|http://www.w3.org/2004/02/skos/core#prefLabel|weber
http://snomed.info/id/3050003|http://www.w3.org/2004/02/skos/core#prefLabel|imperméable
http://snomed.info/id/30675005|http://www.w3.org/2004/02/skos/core#prefLabel|voie suprapubienne
http://snomed.info/id/307120002|http://www.w3.org/2004/02/skos/core#prefLabel|procédure judiciaire
http://snomed.info/id/307121003|http://www.w3.org/2004/02/skos/core#prefLabel|procédure pénale
http://snomed.info/id/307122005|http://www.w3.org/2004/02/skos/core#prefLabel|procédure civile
http://snomed.info/id/30714006|http://www.w3.org/2004/02/skos/core#prefLabel|résistant(e)
http://snomed.info/id/30714006|http://www.w3.org/2004/02/skos/core#altLabel|résistant
http://snomed.info/id/307141008|http://www.w3.org/2004/02/skos/core#prefLabel|descripteurs temporels des jours, des semaines et des années
http://snomed.info/id/307142001|http://www.w3.org/2004/02/skos/core#prefLabel|périodes temporelles
