uri|property|term|subhierarchy
http://snomed.info/id/385039008|http://www.w3.org/2004/02/skos/core#prefLabel|Oral paste|Pharmaceutical dose form
http://snomed.info/id/385039008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oral paste|Pharmaceutical dose form
http://snomed.info/id/385040005|http://www.w3.org/2004/02/skos/core#prefLabel|Instant herbal tea|Type of drug preparation
http://snomed.info/id/385041009|http://www.w3.org/2004/02/skos/core#prefLabel|Oral powder|Pharmaceutical dose form
http://snomed.info/id/385041009|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oral powder|Pharmaceutical dose form
http://snomed.info/id/385043007|http://www.w3.org/2004/02/skos/core#prefLabel|Granules|Basic dose form
http://snomed.info/id/385044001|http://www.w3.org/2004/02/skos/core#prefLabel|Effervescent oral granules|Pharmaceutical dose form
http://snomed.info/id/385044001|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release effervescent oral granules|Pharmaceutical dose form
http://snomed.info/id/385045000|http://www.w3.org/2004/02/skos/core#prefLabel|Gastro-resistant oral granules|Pharmaceutical dose form
http://snomed.info/id/385045000|http://www.w3.org/2004/02/skos/core#altLabel|Enteric-coated oral granules|Pharmaceutical dose form
http://snomed.info/id/385046004|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release oral granules|Pharmaceutical dose form
http://snomed.info/id/385046004|http://www.w3.org/2004/02/skos/core#altLabel|Extended-release oral granules|Pharmaceutical dose form
http://snomed.info/id/385047008|http://www.w3.org/2004/02/skos/core#prefLabel|Modified-release oral granules|Pharmaceutical dose form
http://snomed.info/id/385048003|http://www.w3.org/2004/02/skos/core#prefLabel|Cachet|Basic dose form
http://snomed.info/id/385049006|http://www.w3.org/2004/02/skos/core#prefLabel|Capsule|Basic dose form
http://snomed.info/id/385050006|http://www.w3.org/2004/02/skos/core#prefLabel|Hard capsule|Basic dose form
http://snomed.info/id/385051005|http://www.w3.org/2004/02/skos/core#prefLabel|Soft capsule|Basic dose form
http://snomed.info/id/385052003|http://www.w3.org/2004/02/skos/core#prefLabel|Gastro-resistant oral capsule|Pharmaceutical dose form
http://snomed.info/id/385052003|http://www.w3.org/2004/02/skos/core#altLabel|Delayed-release oral capsule|Pharmaceutical dose form
http://snomed.info/id/385053008|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release oral capsule|Pharmaceutical dose form
http://snomed.info/id/385054002|http://www.w3.org/2004/02/skos/core#prefLabel|Modified-release oral capsule|Pharmaceutical dose form
http://snomed.info/id/385055001|http://www.w3.org/2004/02/skos/core#prefLabel|Tablet|Basic dose form
http://snomed.info/id/385057009|http://www.w3.org/2004/02/skos/core#prefLabel|Film-coated tablet|Basic dose form
http://snomed.info/id/385059007|http://www.w3.org/2004/02/skos/core#prefLabel|Gastro-resistant oral tablet|Pharmaceutical dose form
http://snomed.info/id/385059007|http://www.w3.org/2004/02/skos/core#altLabel|Delayed-release oral tablet|Pharmaceutical dose form
http://snomed.info/id/385059007|http://www.w3.org/2004/02/skos/core#altLabel|Enteric-coated oral tablet|Pharmaceutical dose form
http://snomed.info/id/385060002|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release oral tablet|Pharmaceutical dose form
http://snomed.info/id/385060002|http://www.w3.org/2004/02/skos/core#altLabel|Extended-release oral tablet|Pharmaceutical dose form
http://snomed.info/id/385061003|http://www.w3.org/2004/02/skos/core#prefLabel|Modified-release oral tablet|Pharmaceutical dose form
http://snomed.info/id/385062005|http://www.w3.org/2004/02/skos/core#prefLabel|Oral lyophilisate|Pharmaceutical dose form
http://snomed.info/id/385062005|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oral lyophilisate|Pharmaceutical dose form
http://snomed.info/id/385063000|http://www.w3.org/2004/02/skos/core#prefLabel|Oral gum|Pharmaceutical dose form
http://snomed.info/id/385063000|http://www.w3.org/2004/02/skos/core#altLabel|Prolonged-release oral gum|Pharmaceutical dose form
http://snomed.info/id/385064006|http://www.w3.org/2004/02/skos/core#prefLabel|Pillule|Basic dose form
http://snomed.info/id/385065007|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal solution for gargle|Pharmaceutical dose form
http://snomed.info/id/385065007|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal solution for gargle|Pharmaceutical dose form
http://snomed.info/id/385070000|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal solution|Pharmaceutical dose form
http://snomed.info/id/385070000|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal solution|Pharmaceutical dose form
http://snomed.info/id/385071001|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal suspension|Pharmaceutical dose form
http://snomed.info/id/385071001|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal suspension|Pharmaceutical dose form
http://snomed.info/id/385072008|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal drops|Pharmaceutical dose form
http://snomed.info/id/385072008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal drops|Pharmaceutical dose form
http://snomed.info/id/385073003|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal spray|Pharmaceutical dose form
http://snomed.info/id/385073003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal spray|Pharmaceutical dose form
http://snomed.info/id/385074009|http://www.w3.org/2004/02/skos/core#prefLabel|Sublingual spray|Pharmaceutical dose form
http://snomed.info/id/385074009|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release sublingual spray|Pharmaceutical dose form
http://snomed.info/id/385077002|http://www.w3.org/2004/02/skos/core#prefLabel|Gingival solution|Pharmaceutical dose form
http://snomed.info/id/385077002|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release gingival solution|Pharmaceutical dose form
http://snomed.info/id/385078007|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal gel|Pharmaceutical dose form
http://snomed.info/id/385078007|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal gel|Pharmaceutical dose form
http://snomed.info/id/385079004|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal paste|Pharmaceutical dose form
http://snomed.info/id/385079004|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal paste|Pharmaceutical dose form
http://snomed.info/id/385081002|http://www.w3.org/2004/02/skos/core#prefLabel|Gingival gel|Pharmaceutical dose form
http://snomed.info/id/385081002|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release gingival gel|Pharmaceutical dose form
http://snomed.info/id/385082009|http://www.w3.org/2004/02/skos/core#prefLabel|Gingival paste|Pharmaceutical dose form
http://snomed.info/id/385082009|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release gingival paste|Pharmaceutical dose form
http://snomed.info/id/385084005|http://www.w3.org/2004/02/skos/core#prefLabel|Sublingual tablet|Pharmaceutical dose form
http://snomed.info/id/385084005|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release sublingual tablet|Pharmaceutical dose form
http://snomed.info/id/385085006|http://www.w3.org/2004/02/skos/core#prefLabel|Buccal tablet|Pharmaceutical dose form
http://snomed.info/id/385085006|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release buccal tablet|Pharmaceutical dose form
http://snomed.info/id/385086007|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release muco-adhesive buccal tablet|Pharmaceutical dose form
http://snomed.info/id/385086007|http://www.w3.org/2004/02/skos/core#altLabel|Extended-release muco-adhesive buccal tablet|Pharmaceutical dose form
http://snomed.info/id/385087003|http://www.w3.org/2004/02/skos/core#prefLabel|Lozenge|Basic dose form
http://snomed.info/id/385088008|http://www.w3.org/2004/02/skos/core#prefLabel|Dental gel|Pharmaceutical dose form
http://snomed.info/id/385088008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental gel|Pharmaceutical dose form
http://snomed.info/id/385089000|http://www.w3.org/2004/02/skos/core#prefLabel|Dental stick|Pharmaceutical dose form
http://snomed.info/id/385089000|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental stick|Pharmaceutical dose form
http://snomed.info/id/385090009|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release dental insert|Pharmaceutical dose form
http://snomed.info/id/385091008|http://www.w3.org/2004/02/skos/core#prefLabel|Dental powder|Pharmaceutical dose form
http://snomed.info/id/385091008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental powder|Pharmaceutical dose form
http://snomed.info/id/385094000|http://www.w3.org/2004/02/skos/core#prefLabel|Dental solution|Pharmaceutical dose form
http://snomed.info/id/385094000|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental solution|Pharmaceutical dose form
http://snomed.info/id/385095004|http://www.w3.org/2004/02/skos/core#prefLabel|Dental suspension|Pharmaceutical dose form
http://snomed.info/id/385095004|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental suspension|Pharmaceutical dose form
http://snomed.info/id/385096003|http://www.w3.org/2004/02/skos/core#prefLabel|Dental emulsion|Pharmaceutical dose form
http://snomed.info/id/385096003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental emulsion|Pharmaceutical dose form
http://snomed.info/id/385099005|http://www.w3.org/2004/02/skos/core#prefLabel|Cream|Basic dose form
http://snomed.info/id/385100002|http://www.w3.org/2004/02/skos/core#prefLabel|Gel|Basic dose form
http://snomed.info/id/385101003|http://www.w3.org/2004/02/skos/core#prefLabel|Ointment|Basic dose form
http://snomed.info/id/385102005|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous paste|Pharmaceutical dose form
http://snomed.info/id/385102005|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous paste|Pharmaceutical dose form
http://snomed.info/id/385103000|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous foam|Pharmaceutical dose form
http://snomed.info/id/385103000|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous foam|Pharmaceutical dose form
http://snomed.info/id/385105007|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous spray|Pharmaceutical dose form
http://snomed.info/id/385105007|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous spray|Pharmaceutical dose form
http://snomed.info/id/385106008|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous solution spray|Pharmaceutical dose form
http://snomed.info/id/385106008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release solution for cutaneous spray|Pharmaceutical dose form
http://snomed.info/id/385108009|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous solution|Pharmaceutical dose form
http://snomed.info/id/385108009|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous solution|Pharmaceutical dose form
http://snomed.info/id/385110006|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous suspension|Pharmaceutical dose form
http://snomed.info/id/385110006|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous suspension|Pharmaceutical dose form
http://snomed.info/id/385111005|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous emulsion|Pharmaceutical dose form
http://snomed.info/id/385111005|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous emulsion|Pharmaceutical dose form
http://snomed.info/id/385112003|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous powder|Pharmaceutical dose form
http://snomed.info/id/385112003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous powder|Pharmaceutical dose form
http://snomed.info/id/385113008|http://www.w3.org/2004/02/skos/core#prefLabel|Solution for iontophoresis|Pharmaceutical dose form
http://snomed.info/id/385113008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release solution for iontophoresis|Pharmaceutical dose form
http://snomed.info/id/385114002|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release transdermal patch|Pharmaceutical dose form
http://snomed.info/id/385115001|http://www.w3.org/2004/02/skos/core#prefLabel|Collodion|Basic dose form
http://snomed.info/id/385117009|http://www.w3.org/2004/02/skos/core#prefLabel|Poultice|Basic dose form
http://snomed.info/id/385118004|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous stick|Pharmaceutical dose form
http://snomed.info/id/385118004|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous stick|Pharmaceutical dose form
http://snomed.info/id/385119007|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous sponge|Pharmaceutical dose form
http://snomed.info/id/385119007|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous sponge|Pharmaceutical dose form
http://snomed.info/id/385120001|http://www.w3.org/2004/02/skos/core#prefLabel|Impregnated dressing|Type of drug preparation
http://snomed.info/id/385121002|http://www.w3.org/2004/02/skos/core#prefLabel|Eye cream|Pharmaceutical dose form
http://snomed.info/id/385121002|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release eye cream|Pharmaceutical dose form
http://snomed.info/id/385122009|http://www.w3.org/2004/02/skos/core#prefLabel|Eye gel|Pharmaceutical dose form
http://snomed.info/id/385122009|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release eye gel|Pharmaceutical dose form
